Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
126700558,00000300,false,Rx,0,1,04,00,00,00,00,00,00,00,
126701015,00000280,false,Rx,0,8,03,FF,C0,00,00,00,FF,C0,
126701344,000002DE,false,Rx,0,8,00,00,00,00,00,00,FF,FF,
126702079,000001CB,false,Rx,0,7,00,00,FF,CE,60,00,5E,00,
126702259,000001CC,false,Rx,0,4,00,3F,F5,8E,00,00,00,00,
126703713,00000351,false,Rx,0,8,00,00,00,00,00,02,42,02,
126707723,00000245,false,Rx,0,8,7F,E8,02,18,05,00,7F,E1,
126708043,00000292,false,Rx,0,8,FF,FF,FF,FF,F0,00,FF,01,
126708792,00000180,false,Rx,0,8,00,00,00,00,00,00,2B,00,
126709113,00000174,false,Rx,0,8,00,00,00,AA,0B,00,00,00,
126709300,00000176,false,Rx,0,7,FF,FF,FF,FF,00,00,0B,00,
126709478,000001D5,false,Rx,0,5,00,00,00,03,D9,00,00,00,
126709827,00000002,false,Rx,0,5,67,01,00,07,34,00,00,00,
126709833,00000260,false,Rx,0,4,C8,C8,FF,F0,00,00,00,00,
126711330,000002DE,false,Rx,0,8,00,00,00,00,00,00,FF,FF,
126712067,000001CB,false,Rx,0,7,00,00,FF,CE,60,01,DB,00,
126712250,000001CC,false,Rx,0,4,00,3F,F5,9F,00,00,00,00,
126713561,00000215,false,Rx,0,6,FF,F0,FF,00,FF,FF,00,00,
126713879,00000216,false,Rx,0,2,43,64,00,00,00,00,00,00,
126717688,00000284,false,Rx,0,8,00,00,00,00,00,00,05,8B,
126718008,00000285,false,Rx,0,8,00,00,00,00,00,00,05,8C,
126718189,00000354,false,Rx,0,8,00,00,00,00,2A,18,00,18,
126718796,00000180,false,Rx,0,8,00,00,00,00,00,00,2C,00,
126719124,00000174,false,Rx,0,8,00,00,00,AA,0C,00,00,00,
126719312,00000176,false,Rx,0,7,FF,FF,FF,FF,00,00,0C,00,
126719492,000001D5,false,Rx,0,5,00,00,00,00,D6,00,00,00,
126719671,00000002,false,Rx,0,5,67,01,00,07,25,00,00,00,
126720570,00000300,false,Rx,0,1,04,00,00,00,00,00,00,00,
126721170,00000280,false,Rx,0,8,03,FF,C0,00,00,00,FF,C0,
126721497,000002DE,false,Rx,0,8,00,00,00,00,00,00,FF,FF,
126721817,00000355,false,Rx,0,8,00,00,00,00,00,00,60,00,
126721997,000001CB,false,Rx,0,7,00,00,FF,CE,60,02,D1,00,
126722177,000001CC,false,Rx,0,4,00,3F,F5,AC,00,00,00,00,
126727716,00000245,false,Rx,0,8,7F,E8,02,18,06,00,7F,E2,
126728035,00000292,false,Rx,0,8,FF,FF,FF,FF,F0,00,FF,02,
126728074,000006F6,false,Rx,0,3,79,00,00,00,00,00,00,00,
126728821,00000180,false,Rx,0,8,00,00,00,00,00,00,2D,00,
126729142,00000174,false,Rx,0,8,00,00,00,AA,0D,00,00,00,
126729329,00000176,false,Rx,0,7,FF,FF,FF,FF,00,00,0D,00,
126729509,000001D5,false,Rx,0,5,00,00,00,01,D7,00,00,00,
126729705,00000002,false,Rx,0,5,67,01,00,07,16,00,00,00,
126729903,00000260,false,Rx,0,4,C8,C8,FF,F0,00,00,00,00,
126731558,000002DE,false,Rx,0,8,00,00,00,00,00,00,FF,FF,
126732074,000001CB,false,Rx,0,7,00,00,FF,CE,60,03,54,00,
126732258,000001CC,false,Rx,0,4,00,3F,F5,BD,00,00,00,00,
126733616,00000215,false,Rx,0,6,FF,F0,FF,00,FF,FF,00,00,
126733795,00000216,false,Rx,0,2,43,64,00,00,00,00,00,00,
126734117,00000625,false,Rx,0,6,02,00,FF,1D,20,00,00,00,
126737747,00000284,false,Rx,0,8,00,00,00,00,00,00,06,8C,
126738066,00000285,false,Rx,0,8,00,00,00,00,00,00,06,8D,
126738830,00000180,false,Rx,0,8,00,00,00,00,00,00,2E,00,
126739149,00000174,false,Rx,0,8,00,00,00,AA,0E,00,00,00,
126739331,00000176,false,Rx,0,7,FF,FF,FF,FF,00,00,0E,00,
126739509,00000002,false,Rx,0,5,67,01,00,07,07,00,00,00,
126739849,000001D5,false,Rx,0,5,00,00,00,02,D8,00,00,00,
126740615,00000300,false,Rx,0,1,05,00,00,00,00,00,00,00,
126740966,000005C5,false,Rx,0,8,40,01,67,67,00,0C,00,00,
126741297,00000280,false,Rx,0,8,03,FF,C0,00,00,00,FF,C0,
126741477,000002DE,false,Rx,0,8,00,00,00,00,00,00,FF,FF,
126742113,000001CB,false,Rx,0,7,00,00,FF,CE,60,00,5E,00,
126742119,000001CC,false,Rx,0,4,00,3F,F5,CA,00,00,00,00,
126742446,0000054A,false,Rx,0,8,3C,80,70,0E,00,00,00,72,
126742765,0000054B,false,Rx,0,8,10,08,80,00,04,00,00,00,
126747733,00000245,false,Rx,0,8,7F,E8,02,18,07,00,7F,E3,
126748052,00000292,false,Rx,0,8,FF,FF,FF,FF,F0,00,FF,03,
126748800,00000180,false,Rx,0,8,00,00,00,00,00,00,2F,00,
126749119,00000174,false,Rx,0,8,00,00,00,AA,0F,00,00,00,
126749306,00000176,false,Rx,0,7,FF,FF,FF,FF,00,00,0F,00,
126749484,000001D5,false,Rx,0,5,00,00,00,03,D9,00,00,00,
126749833,00000002,false,Rx,0,5,67,01,00,07,F8,00,00,00,
126749839,00000260,false,Rx,0,4,C8,C8,FF,F0,00,00,00,00,
126750018,00000421,false,Rx,0,3,08,00,00,00,00,00,00,00,
126751326,000002DE,false,Rx,0,8,00,00,00,00,00,00,FF,FF,
126752063,000001CB,false,Rx,0,7,00,00,FF,CE,60,01,DB,00,
126752242,000001CC,false,Rx,0,4,00,3F,F5,DB,00,00,00,00,
126753552,00000358,false,Rx,0,8,04,0A,80,00,80,00,00,00,
126753871,00000215,false,Rx,0,6,FF,F0,FF,00,FF,FF,00,00,
126754051,0000035D,false,Rx,0,8,80,03,00,00,00,00,00,00,
126754233,00000216,false,Rx,0,2,43,64,00,00,00,00,00,00,
126757771,00000284,false,Rx,0,8,00,00,00,00,00,00,07,8D,
126758091,00000285,false,Rx,0,8,00,00,00,00,00,00,07,8E,
126758271,00000354,false,Rx,0,8,00,00,00,00,2A,00,00,18,
126758877,00000180,false,Rx,0,8,00,00,00,00,00,00,20,00,
126759054,00000174,false,Rx,0,8,00,00,00,AA,00,00,00,00,
126759386,00000176,false,Rx,0,7,FF,FF,FF,FF,00,00,00,00,
126759566,000001D5,false,Rx,0,5,00,00,00,00,D6,00,00,00,
126759745,00000002,false,Rx,0,5,67,01,00,07,E9,00,00,00,
126759924,0000050A,false,Rx,0,8,04,A1,00,1C,00,21,04,00,
126760246,0000050D,false,Rx,0,8,FE,00,00,00,00,A8,00,00,
126760434,00000510,false,Rx,0,8,FF,00,D0,01,06,02,00,7E,
126760613,00000300,false,Rx,0,1,04,00,00,00,00,00,00,00,
126760793,00000551,false,Rx,0,8,00,00,00,00,FF,00,40,00,
126761116,000005B3,false,Rx,0,8,64,58,FF,F3,FF,FF,5E,0A,
126761444,00000280,false,Rx,0,8,03,FF,C0,00,00,00,FF,C0,
126761763,000002DE,false,Rx,0,8,00,00,00,00,00,00,FF,FF,
126761940,00000355,false,Rx,0,8,00,00,00,00,00,00,60,00,
126762259,000001CB,false,Rx,0,7,00,00,FF,CE,60,02,D1,00,
126762446,000001CC,false,Rx,0,4,00,3F,F5,E8,00,00,00,00,
126767828,00000245,false,Rx,0,8,7F,E8,02,18,08,00,7F,E0,
126768008,00000292,false,Rx,0,8,FF,FF,FF,FF,F0,00,FF,00,
126768898,00000180,false,Rx,0,8,00,00,00,00,00,00,21,00,
126769078,00000174,false,Rx,0,8,00,00,00,AA,01,00,00,00,
126769405,00000176,false,Rx,0,7,FF,FF,FF,FF,00,00,01,00,
126769585,000001D5,false,Rx,0,5,00,00,00,01,D7,00,00,00,
126769763,00000002,false,Rx,0,5,67,01,00,07,DA,00,00,00,
126769941,00000260,false,Rx,0,4,C8,C8,FF,F0,00,00,00,00,
126771535,000002DE,false,Rx,0,8,00,00,00,00,00,00,FF,FF,
126771992,000001CB,false,Rx,0,7,00,00,FF,CE,60,03,54,00,
126772177,000001CC,false,Rx,0,4,00,3F,F5,F9,00,00,00,00,
126773571,0000060D,false,Rx,0,8,00,06,00,2A,00,00,00,00,
126773775,00000215,false,Rx,0,6,FF,F0,FF,00,FF,FF,00,00,
126774102,00000216,false,Rx,0,2,43,64,00,00,00,00,00,00,
126777011,0000002A,false,Rx,0,6,00,00,00,00,00,0C,00,00,
126777862,00000284,false,Rx,0,8,00,00,00,00,00,00,08,8E,
126778042,00000285,false,Rx,0,8,00,00,00,00,00,00,08,8F,
126778943,00000180,false,Rx,0,8,00,00,00,00,00,00,22,00,
126779135,00000174,false,Rx,0,8,00,00,00,AA,02,00,00,00,
126779463,00000176,false,Rx,0,7,FF,FF,FF,FF,00,00,02,00,
126779643,00000002,false,Rx,0,5,67,01,00,07,CB,00,00,00,
126779822,000001D5,false,Rx,0,5,00,00,00,02,D8,00,00,00,
126780590,00000300,false,Rx,0,1,04,00,00,00,00,00,00,00,
126781480,00000559,false,Rx,0,3,4C,10,10,00,00,00,00,00,
126781660,00000280,false,Rx,0,8,03,FF,C0,00,00,00,FF,C0,
126781997,000002DE,false,Rx,0,8,00,00,00,00,00,00,FF,FF,
126782188,000001CB,false,Rx,0,7,00,00,FF,CE,60,00,5E,00,
126782404,000001CC,false,Rx,0,4,00,3F,F5,06,00,00,00,00,
126787760,00000245,false,Rx,0,8,7F,E8,02,18,09,00,7F,E1,
126788083,00000292,false,Rx,0,8,FF,FF,FF,FF,F0,00,FF,01,
126788833,00000180,false,Rx,0,8,00,00,00,00,00,00,23,00,
126789155,00000174,false,Rx,0,8,00,00,00,AA,03,00,00,00,
126789337,00000176,false,Rx,0,7,FF,FF,FF,FF,00,00,03,00,
126789516,00000002,false,Rx,0,5,67,01,00,07,BC,00,00,00,
126789693,000001D5,false,Rx,0,5,00,00,00,03,D9,00,00,00,
126789871,00000260,false,Rx,0,4,C8,C8,FF,F0,00,00,00,00,
126791211,000002DE,false,Rx,0,8,00,00,00,00,00,00,FF,FF,
126792133,000001CB,false,Rx,0,7,00,00,FF,CE,60,01,DB,00,
126792139,000001CC,false,Rx,0,4,00,3F,F5,17,00,00,00,00,
126793521,00000385,false,Rx,0,7,00,00,00,00,00,00,00,00,
126793701,00000215,false,Rx,0,6,FF,F0,FF,00,FF,FF,00,00,
126794020,00000216,false,Rx,0,2,43,64,00,00,00,00,00,00,
126797849,00000284,false,Rx,0,8,00,00,00,00,00,00,09,8F,
126798029,00000285,false,Rx,0,8,00,00,00,00,00,00,09,90,
126798359,00000354,false,Rx,0,8,00,00,00,00,2A,08,00,18,
126798538,000005E4,false,Rx,0,3,04,00,00,00,00,00,00,00,
126798855,00000180,false,Rx,0,8,00,00,00,00,00,00,24,00,
126799180,00000174,false,Rx,0,8,00,00,00,AA,04,00,00,00,
126799380,00000176,false,Rx,0,7,FF,FF,FF,FF,00,00,04,00,
126799569,00000002,false,Rx,0,5,67,01,00,07,AD,00,00,00,
126799748,000001D5,false,Rx,0,5,00,00,00,00,D6,00,00,00,
126800506,00000300,false,Rx,0,1,04,00,00,00,00,00,00,00,
126800975,00000280,false,Rx,0,8,03,FF,C0,00,00,00,FF,C0,
126801303,000002DE,false,Rx,0,8,00,00,00,00,00,00,FF,FF,
126801623,00000355,false,Rx,0,8,00,00,00,00,00,00,60,00,
126801942,000001CB,false,Rx,0,7,00,00,FF,CE,60,02,D1,00,
126802124,000001CC,false,Rx,0,4,00,3F,F5,24,00,00,00,00,
126803576,00000351,false,Rx,0,8,00,00,00,00,00,02,42,02,
126807778,00000245,false,Rx,0,8,7F,E8,02,18,0A,00,7F,E2,
126807957,00000292,false,Rx,0,8,FF,FF,FF,FF,F0,00,FF,02,
126808858,00000180,false,Rx,0,8,00,00,00,00,00,00,25,00,
126809180,00000174,false,Rx,0,8,00,00,00,AA,05,00,00,00,
126809368,00000176,false,Rx,0,7,FF,FF,FF,FF,00,00,05,00,
126809555,000001D5,false,Rx,0,5,00,00,00,01,D7,00,00,00,
126809734,00000002,false,Rx,0,5,67,01,00,07,9E,00,00,00,
126809912,00000260,false,Rx,0,4,C8,C8,FF,F0,00,00,00,00,
126810091,00000421,false,Rx,0,3,08,00,00,00,00,00,00,00,
126811495,000002DE,false,Rx,0,8,00,00,00,00,00,00,FF,FF,
126811954,000001CB,false,Rx,0,7,00,00,FF,CE,60,03,54,00,
126812136,000001CC,false,Rx,0,4,00,3F,F5,35,00,00,00,00,
126813627,00000215,false,Rx,0,6,FF,F0,FF,00,FF,FF,00,00,
126813945,00000216,false,Rx,0,2,43,64,00,00,00,00,00,00,
126817834,00000284,false,Rx,0,8,00,00,00,00,00,00,0A,90,
126818014,00000285,false,Rx,0,8,00,00,00,00,00,00,0A,91,
126818911,00000180,false,Rx,0,8,00,00,00,00,00,00,26,00,
126819095,00000174,false,Rx,0,8,00,00,00,AA,06,00,00,00,
126819426,00000176,false,Rx,0,7,FF,FF,FF,FF,00,00,06,00,
126819605,000001D5,false,Rx,0,5,00,00,00,02,D8,00,00,00,
126819785,00000002,false,Rx,0,5,67,01,00,07,8F,00,00,00,
126820471,00000300,false,Rx,0,1,04,00,00,00,00,00,00,00,
126821221,00000280,false,Rx,0,8,03,FF,C0,00,00,00,FF,C0,
126821547,000002DE,false,Rx,0,8,00,00,00,00,00,00,FF,FF,
126822004,000001CB,false,Rx,0,7,00,00,FF,CE,60,00,5E,00,
126822185,000001CC,false,Rx,0,4,00,3F,F5,42,00,00,00,00,
126827719,00000245,false,Rx,0,8,7F,E8,02,18,0B,00,7F,E3,
126828038,00000292,false,Rx,0,8,FF,FF,FF,FF,F0,00,FF,03,
126828225,000006F6,false,Rx,0,3,79,00,00,00,00,00,00,00,
126828831,00000180,false,Rx,0,8,00,00,00,00,00,00,27,00,
126829152,00000174,false,Rx,0,8,00,00,00,AA,07,00,00,00,
126829331,00000176,false,Rx,0,7,FF,FF,FF,FF,00,00,07,00,
126829520,00000002,false,Rx,0,5,67,01,00,07,70,00,00,00,
126829717,000001D5,false,Rx,0,5,00,00,00,03,D9,00,00,00,
126829903,00000260,false,Rx,0,4,C8,C8,FF,F0,00,00,00,00,
126831373,000002DE,false,Rx,0,8,00,00,00,00,00,00,FF,FF,
126831972,000001CB,false,Rx,0,7,00,00,FF,CE,60,01,DB,00,
126832170,000001CC,false,Rx,0,4,00,3F,F5,53,00,00,00,00,
126833658,00000215,false,Rx,0,6,FF,F0,FF,00,FF,FF,00,00,
126833976,00000216,false,Rx,0,2,43,64,00,00,00,00,00,00,
126834313,00000625,false,Rx,0,6,02,00,FF,1D,20,00,00,00,
126837753,00000284,false,Rx,0,8,00,00,00,00,00,00,0B,91,
126838086,00000285,false,Rx,0,8,00,00,00,00,00,00,0B,92,
126838299,00000354,false,Rx,0,8,00,00,00,00,2A,10,00,18,
126838970,00000180,false,Rx,0,8,00,00,00,00,00,00,28,00,
126839169,00000174,false,Rx,0,8,00,00,00,AA,08,00,00,00,
126839370,00000176,false,Rx,0,7,FF,FF,FF,FF,00,00,08,00,
126839549,00000002,false,Rx,0,5,67,01,00,07,61,00,00,00,
126839729,000001D5,false,Rx,0,5,00,00,00,00,D6,00,00,00,
126840482,00000300,false,Rx,0,1,04,00,00,00,00,00,00,00,
126840949,000005C5,false,Rx,0,8,40,01,67,67,00,0C,00,00,
126841269,00000280,false,Rx,0,8,03,FF,C0,00,00,00,FF,C0,
126841595,000002DE,false,Rx,0,8,00,00,00,00,00,00,FF,FF,
126841773,00000355,false,Rx,0,8,00,00,00,00,00,00,60,00,
126842092,000001CB,false,Rx,0,7,00,00,FF,CE,60,02,D1,00,
126842271,000001CC,false,Rx,0,4,00,3F,F5,60,00,00,00,00,
126842459,0000054A,false,Rx,0,8,DA,80,70,0E,00,00,00,72,
126842779,0000054B,false,Rx,0,8,10,08,80,00,04,00,00,00,
126847767,00000245,false,Rx,0,8,7F,E8,02,18,0C,00,7F,E0,
126848087,00000292,false,Rx,0,8,FF,FF,FF,FF,F0,00,FF,00,
126848834,00000180,false,Rx,0,8,00,00,00,00,00,00,29,00,
126849156,00000174,false,Rx,0,8,00,00,00,AA,09,00,00,00,
126849344,00000176,false,Rx,0,7,FF,FF,FF,FF,00,00,09,00,
126849524,00000002,false,Rx,0,5,67,01,00,07,52,00,00,00,
126849703,000001D5,false,Rx,0,5,00,00,00,01,D7,00,00,00,
126849883,00000260,false,Rx,0,4,C8,C8,FF,F0,00,00,00,00,
126851480,000002DE,false,Rx,0,8,00,00,00,00,00,00,FF,FF,
126851936,000001CB,false,Rx,0,7,00,00,FF,CE,60,03,54,00,
126852119,000001CC,false,Rx,0,4,00,3F,F5,71,00,00,00,00,
126853433,00000358,false,Rx,0,8,04,0A,80,00,80,00,00,00,
126853753,0000035D,false,Rx,0,8,80,03,00,00,00,00,00,00,
126853936,00000215,false,Rx,0,6,FF,F0,FF,00,FF,FF,00,00,
126854127,00000216,false,Rx,0,2,42,64,00,00,00,00,00,00,
126857814,00000284,false,Rx,0,8,00,00,00,00,00,00,0C,92,
126857994,00000285,false,Rx,0,8,00,00,00,00,00,00,0C,93,
126858878,00000180,false,Rx,0,8,00,00,00,00,00,00,2A,00,
126859199,00000174,false,Rx,0,8,00,00,00,AA,0A,00,00,00,
126859383,00000176,false,Rx,0,7,00,00,00,00,00,00,0A,00,
126859562,00000002,false,Rx,0,5,67,01,00,07,43,00,00,00,
126859741,000001D5,false,Rx,0,5,00,00,00,02,D8,00,00,00,
126859927,0000050A,false,Rx,0,8,04,C1,00,1C,00,21,04,00,
126860251,0000050D,false,Rx,0,8,FE,00,00,00,00,A8,00,00,
126860439,00000510,false,Rx,0,8,81,00,D0,01,06,02,00,7E,
126860618,00000300,false,Rx,0,1,05,00,00,00,00,00,00,00,
126860797,00000551,false,Rx,0,8,00,00,00,00,FF,00,40,00,
126861119,000005B3,false,Rx,0,8,64,58,FF,F3,FF,FF,5E,0A,
126861308,00000280,false,Rx,0,8,03,FF,C0,00,00,00,FF,C0,
126861624,000002DE,false,Rx,0,8,00,00,00,00,00,00,FF,FF,
126861941,000001CB,false,Rx,0,7,00,00,FF,CE,60,00,5E,00,
126862121,000001CC,false,Rx,0,4,00,3F,F5,8E,00,00,00,00,
126867799,00000245,false,Rx,0,8,7F,E8,02,18,0D,00,7F,E1,
126867979,00000292,false,Rx,0,8,FF,FF,FF,FF,F0,00,FF,01,
126868867,00000180,false,Rx,0,8,00,00,00,00,00,00,2B,00,
126869208,00000174,false,Rx,0,8,00,00,00,AA,0B,00,00,00,
126869396,00000176,false,Rx,0,7,00,00,00,00,00,00,0B,00,
126869575,00000002,false,Rx,0,5,67,01,00,07,34,00,00,00,
126869754,000001D5,false,Rx,0,5,00,00,00,03,D9,00,00,00,
126869932,00000260,false,Rx,0,4,C8,C8,7D,00,00,00,00,00,
126870113,00000421,false,Rx,0,3,08,00,00,00,00,00,00,00,
126871566,000002DE,false,Rx,0,8,00,00,00,00,00,00,FF,FF,
126871883,000001CB,false,Rx,0,7,00,00,FF,CE,60,01,DB,00,
126872070,000001CC,false,Rx,0,4,00,3F,F5,9F,00,00,00,00,
126873370,0000060D,false,Rx,0,8,00,06,00,2A,00,00,00,00,
126873828,00000215,false,Rx,0,6,FF,F0,FF,00,FF,FF,00,00,
126874146,00000216,false,Rx,0,2,42,64,00,00,00,00,00,00,
126876317,0000002A,false,Rx,0,6,00,00,00,00,00,00,00,00,
126877810,00000284,false,Rx,0,8,00,00,00,00,00,00,0D,93,
126877990,00000285,false,Rx,0,8,00,00,00,00,00,00,0D,94,
126878321,00000354,false,Rx,0,8,00,00,00,00,2A,18,00,18,
126878932,00000180,false,Rx,0,8,00,00,00,00,00,00,2C,00,
126879254,00000174,false,Rx,0,8,00,00,00,AA,0C,00,00,00,
126879442,00000176,false,Rx,0,7,00,00,00,00,00,00,0C,00,
126879621,00000002,false,Rx,0,5,67,01,00,07,25,00,00,00,
126879820,000001D5,false,Rx,0,5,00,00,00,00,D6,00,00,00,
126880015,000005A9,false,Rx,0,7,FF,FF,FC,FF,FF,F0,00,00,
126880345,000005EB,false,Rx,0,8,00,3F,FF,FF,FF,FF,FF,FF,
126880524,000005F8,false,Rx,0,8,00,00,FF,FC,1C,F8,7C,00,
126880703,00000300,false,Rx,0,1,0D,00,00,00,00,00,00,00,
126880883,000005F9,false,Rx,0,8,FF,1F,E0,00,10,75,00,00,
126881351,00000559,false,Rx,0,3,4C,10,10,00,00,00,00,00,
126881948,000001CB,false,Rx,0,7,00,00,FF,CE,60,02,D1,00,
126882131,000001CC,false,Rx,0,4,00,3F,F5,AC,00,00,00,00,
126882459,00000280,false,Rx,0,8,03,FF,C0,00,00,00,FF,C0,
126882639,000002DE,false,Rx,0,8,00,00,00,00,00,00,FF,FF,
126882958,00000355,false,Rx,0,8,00,00,00,00,00,00,60,00,
126887830,00000245,false,Rx,0,8,7F,E8,02,18,0E,00,7F,E2,
126888021,00000292,false,Rx,0,8,FF,FF,FF,FF,F0,00,FF,02,
126888910,00000180,false,Rx,0,8,00,00,00,00,00,00,2D,00,
126889233,00000174,false,Rx,0,8,00,00,00,AA,0D,00,00,00,
126889420,00000176,false,Rx,0,7,00,00,00,00,00,00,0D,00,
126889597,00000002,false,Rx,0,5,67,01,00,07,16,00,00,00,
126889777,000001D5,false,Rx,0,5,00,00,00,01,D7,00,00,00,
126889954,00000260,false,Rx,0,4,C8,C8,7D,00,00,00,00,00,
126891682,000002DE,false,Rx,0,8,00,00,00,00,00,00,FF,FF,
126892034,000001CB,false,Rx,0,7,00,00,FF,CE,60,03,54,00,
126892040,000001CC,false,Rx,0,4,00,3F,F5,BD,00,00,00,00,
126893363,00000385,false,Rx,0,7,00,00,00,00,00,00,00,00,
126893682,00000215,false,Rx,0,6,FF,F0,FF,00,FF,FF,00,00,
126894001,00000216,false,Rx,0,2,42,64,00,00,00,00,00,00,
126897725,00000284,false,Rx,0,8,00,00,00,00,00,00,0E,94,
126898044,00000285,false,Rx,0,8,00,00,00,00,00,00,0E,95,
126898519,000005E4,false,Rx,0,3,04,00,00,00,00,00,00,00,
126898994,00000180,false,Rx,0,8,00,00,00,00,00,00,2E,00,
126899176,00000174,false,Rx,0,8,00,00,00,AA,0E,00,00,00,
126899364,00000176,false,Rx,0,7,00,00,00,00,00,00,0E,00,
126899682,00000002,false,Rx,0,5,68,01,01,07,E7,00,00,00,
126899861,000001D5,false,Rx,0,5,00,00,00,02,D8,00,00,00,
126900485,00000300,false,Rx,0,1,22,00,00,00,00,00,00,00,
126900943,00000280,false,Rx,0,8,03,FF,C0,00,00,00,FF,C0,
126901263,000002DE,false,Rx,0,8,00,00,00,00,00,00,FF,FF,
126901874,000001CB,false,Rx,0,7,00,00,FF,CE,60,00,5E,00,
126902080,000001CC,false,Rx,0,4,00,3F,F5,CA,00,00,00,00,
126903353,00000351,false,Rx,0,8,00,00,00,00,00,02,42,02,
126907781,00000245,false,Rx,0,8,7F,E8,02,18,0F,00,7F,E3,
126907960,00000292,false,Rx,0,8,FF,FF,FF,FF,F0,00,FF,03,
126908849,00000180,false,Rx,0,8,00,00,00,00,00,00,2F,00,
126909171,00000174,false,Rx,0,8,00,00,00,AA,0F,00,00,00,
126909352,00000176,false,Rx,0,7,00,00,00,00,00,00,0F,00,
126909532,00000002,false,Rx,0,5,68,01,00,07,08,00,00,00,
126909711,000001D5,false,Rx,0,5,00,00,00,03,D9,00,00,00,
126909889,00000260,false,Rx,0,4,C8,C8,7D,00,00,00,00,00,
126911340,000002DE,false,Rx,0,8,00,00,00,00,00,00,FF,FF,
126911520,00000559,false,Rx,0,3,48,10,10,00,00,00,00,00,
126911975,000001CB,false,Rx,0,7,00,00,FF,CE,60,01,DB,00,
126912155,000001CC,false,Rx,0,4,00,3F,F5,DB,00,00,00,00,
126913780,00000215,false,Rx,0,6,FF,F0,FF,00,FF,FF,00,00,
126913960,00000216,false,Rx,0,2,42,64,00,00,00,00,00,00,
126917780,00000284,false,Rx,0,8,00,00,00,00,00,00,0F,95,
126917959,00000285,false,Rx,0,8,00,00,00,00,00,00,0F,96,
126918288,00000354,false,Rx,0,8,00,00,00,00,2A,00,00,18,
126918891,00000180,false,Rx,0,8,00,00,00,00,00,00,20,00,
126919217,00000174,false,Rx,0,8,00,00,00,AA,00,00,00,00,
126919398,00000176,false,Rx,0,7,00,00,00,00,00,00,00,00,
126919577,00000002,false,Rx,0,5,68,01,01,07,09,00,00,00,
126919764,000001D5,false,Rx,0,5,00,00,00,00,D6,00,00,00,
126920697,00000300,false,Rx,0,1,05,00,00,00,00,00,00,00,
126921310,00000280,false,Rx,0,8,03,FF,C0,00,00,00,FF,C0,
126921490,000002DE,false,Rx,0,8,00,00,00,00,00,00,FF,FF,
126921810,00000355,false,Rx,0,8,00,00,00,00,20,00,60,00,
126921991,000001CB,false,Rx,0,7,00,00,FF,CE,60,02,D1,00,
126922179,000001CC,false,Rx,0,4,00,3F,F5,E8,00,00,00,00,
126927756,00000245,false,Rx,0,8,7F,E8,02,18,10,00,7F,E0,
126927957,00000292,false,Rx,0,8,FF,FF,FF,FF,F0,00,FF,00,
126928136,000006F6,false,Rx,0,3,7A,00,00,00,00,00,00,00,
126928881,00000180,false,Rx,0,8,00,00,00,00,00,00,21,00,
126929202,00000174,false,Rx,0,8,00,00,00,AA,01,00,00,00,
126929383,00000176,false,Rx,0,7,00,00,00,00,00,00,01,00,
126929562,00000002,false,Rx,0,5,68,01,00,07,2A,00,00,00,
126929741,000001D5,false,Rx,0,5,00,00,00,01,D7,00,00,00,
126929920,00000260,false,Rx,0,4,C8,C8,7D,00,00,00,00,00,
126930099,00000421,false,Rx,0,3,08,00,00,00,00,00,00,00,
126931689,000002DE,false,Rx,0,8,00,00,00,00,00,00,FF,FF,
126931869,000001CB,false,Rx,0,7,00,00,FF,CE,60,03,54,00,
126932048,000001CC,false,Rx,0,4,00,3F,F5,F9,00,00,00,00,
126933784,00000215,false,Rx,0,6,FF,F0,FF,00,FF,FF,00,00,
126933962,00000216,false,Rx,0,2,42,64,00,00,00,00,00,00,
126934292,00000625,false,Rx,0,6,02,00,FF,1D,20,00,00,00,
126937840,00000284,false,Rx,0,8,00,00,00,00,00,00,10,96,
126938020,00000285,false,Rx,0,8,00,00,00,00,00,00,10,97,
126938925,00000180,false,Rx,0,8,00,00,00,00,00,00,22,00,
126939248,00000174,false,Rx,0,8,00,00,00,AA,02,00,00,00,
126939436,00000176,false,Rx,0,7,00,00,00,00,00,00,02,00,
126939613,00000002,false,Rx,0,5,68,01,00,07,3B,00,00,00,
126939792,000001D5,false,Rx,0,5,00,00,00,02,D8,00,00,00,
126940679,00000300,false,Rx,0,1,04,00,00,00,00,00,00,00,
126940998,000005C5,false,Rx,0,8,40,01,67,67,00,0C,00,00,
126941327,00000280,false,Rx,0,8,03,FF,C0,00,00,00,FF,C0,
126941507,000002DE,false,Rx,0,8,00,00,00,00,00,00,FF,FF,
126941835,00000509,false,Rx,0,8,FF,71,45,41,00,55,40,FF,
126942020,000001CB,false,Rx,0,7,00,00,FF,CE,60,00,5E,00,
126942213,000001CC,false,Rx,0,4,00,3F,F5,06,00,00,00,00,
126942400,000005E3,false,Rx,0,5,FF,FF,FF,F0,80,00,00,00,
126942751,0000054A,false,Rx,0,8,3C,80,70,0E,00,00,00,72,
126942757,00000481,false,Rx,0,2,4B,00,00,00,00,00,00,00,
126943076,0000054B,false,Rx,0,8,10,08,80,00,04,00,00,00,
126947828,00000245,false,Rx,0,8,7F,E8,02,18,11,00,7F,E1,
126948007,00000292,false,Rx,0,8,FF,FF,FF,FF,F0,00,FF,01,
